date, time, filename, Aerobic Decoupling, Activities, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Distance Swim, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Pace, Pace Swim, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, Below CP Work
09/21/16,16:51:41,2016_09_21_16_51_41.json,0,1,1679,1561,1,4.4,11.9481,11948.1,1.34992,65,0,0,0,127,125.4,0,27.5549,2.17747,0.21775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8324,0,0,0,0,0,0,0,64.0152,0,27,0,272.305,0,1.06293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/23/16,19:05:05,2016_09_23_19_05_05.json,0,1,2014,1967,7,0,13.269,13269,5.71504,65,0,0,0,275.378,272.378,0,24.285,2.47066,0.24707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3151,0,0,0,0,0,0,0,67.2624,0,26,0,492.235,0,2.07534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/24/16,18:58:05,2016_09_24_18_58_05.json,0,1,2943,2938,18,0,20.8962,20896.2,9.43407,65,0,0,0,444,444,0,25.6046,2.34333,0.23433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6432,0,0,0,0,0,0,0,72.1512,0,27,0,543.119,0,2.12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/25/16,18:40:55,2016_09_25_18_40_55.json,0,1,3294,3290,72,19.533,20.8918,20891.8,10.2831,65,0,0,0,463.5,464.3,0,22.8604,2.62463,0.26246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7383,0,0,0,0,0,0,0,65.3472,0,24,0,506.557,0,2.21857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/26/16,12:52:42,2016_09_26_12_52_42.json,0,1,4598,4591,50,3.4,32.915,32915,14.6735,65,0,0,0,694.967,683.767,0,25.81,2.32468,0.23247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1575,0,0,0,0,0,0,0,71.28,0,29,0,544.124,0,2.1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/27/16,15:19:50,2016_09_27_15_19_50.json,0,1,5110,4955,41,6.246,38.1484,38148.4,5.28089,65,0,0,0,448.84,446.64,0,27.7163,2.16479,0.21648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0191,0,0,0,0,0,0,0,67.2012,0,29,0,316.208,0,1.17656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/28/16,17:30:56,2016_09_28_17_30_56.json,0,1,7175,6345,68,26.75,55.483,55483,1.10495,65,0,0,0,247.6,277.6,0,31.4797,1.90599,0.1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9358,0,0,0,0,0,0,0,70.1136,0,24,0,124.231,0,0.44626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/29/16,17:31:50,2016_09_29_17_31_50.json,0,1,5721,5307,54,4,39.98,39980,2.05278,65,0,0,0,286.479,250.629,0,27.1204,2.21235,0.22124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9677,0,0,0,0,0,0,0,62.1432,0,25,0,180.27,0,0.71656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/16,16:14:37,2016_10_01_16_14_37.json,0,1,11279,10905,100,17.2,76.3497,76349.7,24.7908,65,0,0,0,1375.78,1378.98,0,25.2048,2.38049,0.23805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3249,0,0,0,0,0,0,0,67.4964,0,25,0,439.118,0,1.80195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/02/16,16:15:07,2016_10_02_16_15_07.json,0,1,6837,4321,235,17.81,25.5298,25529.8,5.52789,65,0,0,0,375.667,363.067,0,21.2699,2.82089,0.28209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4688,0,0,0,0,0,0,0,61.6464,0,26,0,197.806,0,1.47149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/03/16,18:10:19,2016_10_03_18_10_19.json,0,1,4921,4805,27,3.4,36.6725,36672.5,8.43978,65,0,0,0,556.334,562.334,0,27.4757,2.18374,0.21837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7063,0,0,0,0,0,0,0,68.0328,0,23,0,406.991,0,1.51703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/04/16,17:11:33,2016_10_04_17_11_33.json,0,1,3106,2961,27,3.2,22.8835,22883.5,6.25168,65,0,0,0,378.233,383.833,0,27.8219,2.15658,0.21566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2956,0,0,0,0,0,0,0,68.076,0,24,0,438.39,0,1.65286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/05/16,17:13:34,2016_10_05_17_13_34.json,0,1,7832,6039,167,6.8,52.6024,52602.4,7.5683,65,0,0,0,630.96,633.96,0,31.3576,1.91341,0.19134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3145,0,0,0,0,0,0,0,80.5356,0,23,0,290.022,0,1.19949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/07/16,14:02:31,2016_10_07_14_02_31.json,0,1,3914,3515,169,34.333,22.8994,22899.4,1.21289,65,0,0,0,166.657,248.2,0,23.4532,2.55829,0.25583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2968,0,0,0,0,0,0,0,65.0232,0,22,0,153.287,0,0.72778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/16,18:21:13,2016_10_09_18_21_13.json,0,1,3269,3267,30,0,23.7128,23712.8,11.0973,65,0,0,0,512.98,518.18,0,26.1298,2.29623,0.22962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9667,0,0,0,0,0,0,0,70.3224,0,21,0,564.921,0,2.16331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/16,14:11:15,2016_10_10_14_11_15.json,0,1,10181,9934,200,80.667,64.6295,64629.5,20.2904,65,0,0,0,1145.15,1155.15,0,23.4212,2.56178,0.25618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9958,0,0,0,0,0,0,0,69.9372,0,23,0,404.924,0,1.77186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/16,11:55:21,2016_10_12_11_55_21.json,0,1,26675,17114,152,16,135.401,135401,27.7869,65,0,0,0,1939.68,1836.48,0,28.4822,2.10658,0.21066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8333,0,0,0,0,0,0,0,73.3608,0,26,0,261.775,0,1.43255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/16,17:02:20,2016_10_15_17_02_20.json,0,1,7164,7008,131,23.1,51.2371,51237.1,13.2763,65,0,0,0,824.767,823.767,0,26.3204,2.2796,0.22796,0,0,0,0,0,142.037,38.2065,16611.3,0,0,0,0,0,0,17.5495,0,0,0,0,0,182,38.6567,58.9392,0,23,168.333,414.456,0,1.60971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.32,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,4161,1974,384,0,0,0,0,7.00726,58.0821,27.5544,5.36013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.517,140.263,146.504,151.98,149.879,149.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.512,109.322,136.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/17/16,12:09:29,2016_10_17_12_09_29.json,0,1,11428,11297,81,3.08,77.6945,77694.5,9.43375,65,0,0,0,856.125,848.725,0,24.7588,2.42338,0.24234,0,0,0,0,0,124.917,37.9256,23544.7,0,0,0,0,0,0,27.7775,0,0,0,0,0,157,38.3849,70.794,0,31,145,269.693,0,1.10191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.83,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,6368,190,0,0,0,0,0,41.6083,55.7228,1.66258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.69,117.099,122.829,127.844,127.345,125.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.857,117.827,191.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
